14:11:22.772 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60055 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:23.760 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60056 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:23.774 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60056 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:24.760 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60057 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:24.827 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60057 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:25.760 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60058 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:25.849 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60058 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:26.761 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60059 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:26.876 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60059 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:27.761 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60060 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:27.795 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60060 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:28.762 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60061 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:28.819 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60061 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:29.762 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60062 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:29.860 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60062 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:30.763 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60063 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:30.880 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60063 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:31.763 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60064 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:31.890 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60064 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:32.763 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60065 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:32.812 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60065 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:33.764 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60066 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:33.856 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60066 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:34.764 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60067 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:34.860 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60067 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:35.765 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60070 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:35.777 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60070 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:36.765 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60071 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:36.806 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60071 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:37.765 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60072 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:37.827 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60072 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:38.766 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60073 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:38.852 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60073 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:39.766 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60074 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:39.883 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60074 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:40.766 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60075 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:40.778 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60075 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:41.767 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60076 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:41.825 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60076 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:42.767 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60077 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:42.844 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60077 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:43.767 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60078 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:43.881 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60078 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:44.768 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60079 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:44.892 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60079 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:45.768 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60080 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:45.813 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60080 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:46.769 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60081 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:46.837 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60081 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:47.769 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60082 | Dst: 8080  | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:47.780 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60082 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:11:51.479 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60083 | Dst: 8080  | Bytes: 58    | MAX: 58    | Pld: Sin payload
14:11:51.497 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60083 | Bytes: 54    | MAX: 58    | Pld: Sin payload
14:30:39.099 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60134 | Dst: 8080  | Bytes: 58    | MAX: 58    | Pld: Sin payload
14:30:39.112 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60134 | Bytes: 54    | MAX: 58    | Pld: Sin payload
15:01:40.429 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 60122 | Dst: 8080  | Bytes: 58    | MAX: 58    | Pld: Sin payload
15:01:40.448 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 60122 | Bytes: 54    | MAX: 58    | Pld: Sin payload
21:14:01.968 | TCP   | Org: 192.168.1.6     | Dst: 192.168.1.2     | Org: 53855 | Dst: 8080  | Bytes: 58    | MAX: 58    | Pld: Sin payload
21:14:01.977 | TCP   | Org: 192.168.1.2     | Dst: 192.168.1.6     | Org: 8080  | Dst: 53855 | Bytes: 54    | MAX: 58    | Pld: Sin payload
